Case_Name,Case_ID,Start_Year,Start_Month,Inspector_ID,Solved/Unsolved,Name,Rank,Police_Station_Name,Station_ID,Case_ID,Crime location
Murder,2023010,2024,4,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023010,
Drink and Drive,2023016,2024,11,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023016,
Rape,2023040,2024,4,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023040,
Suicide,2023073,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023073,
Kidnapping,2023085,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023085,
Murder,2023095,2024,11,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023095,
Rape,2023210,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023210,
Robbery,2023212,2024,6,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023212,
Kidnapping,2023234,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023234,
Rape,2023254,2022,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023254,
Violence,2023269,2024,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023269,
Kidnapping,2023275,2023,2,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023275,
Robbery,2023312,2022,4,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023312,
Drink and Drive,2023343,2024,5,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023343,
Kidnapping,2023357,2022,9,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023357,
Rape,2023362,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023362,
Kidnapping,2023505,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023505,
Drink and Drive,2023514,2022,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023514,
Suicide,2023523,2023,3,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023523,
Drink and Drive,2023626,2023,4,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023626,
Suicide,2023648,2023,4,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023648,
Rape,2023670,2023,5,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023670,
Drink and Drive,2023675,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023675,
Robbery,2023708,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023708,
Kidnapping,2023715,2025,1,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023715,
Rape,2023735,2024,8,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023735,
Drink and Drive,2023769,2024,10,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023769,
Robbery,2023784,2023,9,1052,Solved,Rajiv Menon,Inspector,Mulund,PS018,2023784,
Violence,2023834,2022,1,1052,Unsolved,Rajiv Menon,Inspector,Mulund,PS018,2023834,
Murder,2023878,2025,1,1052,Unsolved,Rajiv Menon,Inspector,Mulund,PS018,2023878,
Robbery,2023887,2023,1,1052,Unsolved,Rajiv Menon,Inspector,Mulund,PS018,2023887,
Suicide,2023944,2024,6,1052,Unsolved,Rajiv Menon,Inspector,Mulund,PS018,2023944,
Drink and Drive,2022052,2024,10,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022052,
Violence,2022095,2022,3,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022095,
Violence,2022097,2023,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022097,
Violence,2022115,2024,10,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022115,
Robbery,2022122,2024,8,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022122,
Robbery,2022127,2024,3,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022127,
Robbery,2022130,2023,10,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022130,
Murder,2022136,2023,2,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022136,
Violence,2022249,2023,2,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022249,
Suicide,2022265,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022265,
Kidnapping,2022281,2022,9,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022281,
Rape,2022301,2022,7,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022301,
Drink and Drive,2022342,2022,12,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022342,
Suicide,2022412,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022412,
Murder,2022425,2023,7,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022425,
Kidnapping,2022472,2024,4,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022472,
Violence,2022516,2023,6,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022516,
Drink and Drive,2022538,2022,7,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022538,
Violence,2022569,2022,5,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022569,
Violence,2022577,2024,2,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022577,
Robbery,2022586,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022586,
Suicide,2022598,2024,2,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022598,
Murder,2022681,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022681,
Kidnapping,2022741,2023,3,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022741,
Violence,2022747,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022747,
Murder,2022753,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022753,
Drink and Drive,2022769,2022,8,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022769,
Suicide,2022772,2024,5,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022772,
Murder,2022789,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022789,
Violence,2022811,2022,8,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022811,
Suicide,2022827,2024,4,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022827,
Rape,2022835,2022,9,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022835,
Violence,2022840,2022,10,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022840,
Suicide,2022852,2024,8,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022852,
Suicide,2022862,2024,9,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022862,
Robbery,2022897,2022,3,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022897,
Rape,2022917,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022917,
Violence,2022931,2023,6,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022931,
Violence,2022960,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022960,
Kidnapping,2022962,2022,12,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022962,
Drink and Drive,2022970,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022970,
Violence,2022988,2022,11,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022988,
Kidnapping,2022991,2023,4,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2022991,
Rape,2023015,2023,6,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023015,
Suicide,2023067,2024,12,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023067,
Rape,2023177,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023177,
Robbery,2023208,2024,8,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023208,
Kidnapping,2023263,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023263,
Rape,2023282,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023282,
Drink and Drive,2023299,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023299,
Robbery,2023306,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023306,
Murder,2023337,2022,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023337,
Suicide,2023339,2023,7,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023339,
Kidnapping,2023412,2022,2,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023412,
Violence,2023431,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023431,
Rape,2023450,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023450,
Suicide,2023462,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023462,
Kidnapping,2023496,2022,6,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023496,
Drink and Drive,2023571,2024,2,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023571,
Robbery,2023610,2023,11,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023610,
Rape,2023627,2025,1,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023627,
Rape,2023750,2024,8,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023750,
Robbery,2023792,2022,6,1001,Solved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023792,
Rape,2023806,2024,2,1001,Unsolved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023806,
Kidnapping,2023839,2023,7,1001,Unsolved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023839,
Drink and Drive,2023907,2025,1,1001,Unsolved,Ravi Kumar,Inspector,Mumbai Central,PS001,2023907,
Robbery,2022000,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022000,
Murder,2022029,2024,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022029,
Drink and Drive,2022044,2024,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022044,
Suicide,2022056,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022056,
Violence,2022066,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022066,
Suicide,2022099,2024,10,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022099,
Suicide,2022128,2024,9,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022128,
Kidnapping,2022144,2023,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022144,
Murder,2022186,2023,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022186,
Kidnapping,2022198,2024,3,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022198,
Kidnapping,2022231,2024,12,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022231,
Kidnapping,2022240,2023,9,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022240,
Murder,2022250,2022,5,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022250,
Violence,2022260,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022260,
Kidnapping,2022294,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022294,
Murder,2022296,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022296,
Violence,2022307,2024,11,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022307,
Violence,2022308,2024,2,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022308,
Suicide,2022319,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022319,
Violence,2022338,2022,9,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022338,
Murder,2022386,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022386,
Robbery,2022393,2024,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022393,
Kidnapping,2022413,2024,5,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022413,
Robbery,2022416,2024,8,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022416,
Drink and Drive,2022418,2023,10,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022418,
Violence,2022428,2023,2,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022428,
Violence,2022466,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022466,
Violence,2022521,2024,5,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022521,
Robbery,2022620,2023,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022620,
Violence,2022642,2022,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022642,
Rape,2022659,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022659,
Violence,2022714,2023,9,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022714,
Rape,2022748,2023,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022748,
Rape,2022779,2023,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022779,
Murder,2022863,2023,9,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022863,
Violence,2022925,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022925,
Robbery,2022943,2023,12,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022943,
Rape,2022982,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022982,
Violence,2022999,2024,2,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2022999,
Drink and Drive,2023005,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023005,
Suicide,2023025,2022,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023025,
Rape,2023032,2022,2,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023032,
Kidnapping,2023038,2023,3,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023038,
Robbery,2023044,2024,8,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023044,
Violence,2023062,2024,4,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023062,
Murder,2023075,2023,11,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023075,
Murder,2023116,2024,6,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023116,
Kidnapping,2023137,2022,2,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023137,
Kidnapping,2023233,2023,3,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023233,
Suicide,2023262,2023,8,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023262,
Drink and Drive,2023283,2024,8,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023283,
Violence,2023291,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023291,
Violence,2023314,2023,2,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023314,
Rape,2023367,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023367,
Drink and Drive,2023443,2023,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023443,
Violence,2023444,2024,3,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023444,
Murder,2023447,2022,4,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023447,
Violence,2023500,2023,3,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023500,
Robbery,2023508,2023,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023508,
Kidnapping,2023547,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023547,
Rape,2023548,2022,5,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023548,
Kidnapping,2023615,2023,12,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023615,
Violence,2023622,2024,10,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023622,
Rape,2023640,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023640,
Drink and Drive,2023658,2022,5,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023658,
Robbery,2023668,2024,11,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023668,
Murder,2023669,2024,5,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023669,
Kidnapping,2023690,2024,7,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023690,
Rape,2023724,2023,5,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023724,
Drink and Drive,2023756,2025,1,1010,Solved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023756,
Kidnapping,2023858,2025,1,1010,Unsolved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023858,
Robbery,2023866,2022,7,1010,Unsolved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023866,
Suicide,2023879,2022,7,1010,Unsolved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023879,
Rape,2023908,2022,12,1010,Unsolved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023908,
Suicide,2023947,2022,2,1010,Unsolved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023947,
Suicide,2023951,2025,1,1010,Unsolved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023951,
Robbery,2023969,2024,1,1010,Unsolved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023969,
Drink and Drive,2023985,2024,9,1010,Unsolved,Kiran Shetty,Inspector,Navi Mumbai,PS004,2023985,
Suicide,2022046,2022,4,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022046,
Robbery,2022053,2022,2,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022053,
Kidnapping,2022068,2023,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022068,
Rape,2022126,2024,2,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022126,
Kidnapping,2022194,2023,9,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022194,
Rape,2022225,2023,4,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022225,
Kidnapping,2022241,2023,8,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022241,
Robbery,2022255,2023,9,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022255,
Kidnapping,2022278,2022,2,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022278,
Robbery,2022303,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022303,
Drink and Drive,2022306,2022,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022306,
Kidnapping,2022324,2023,6,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022324,
Murder,2022346,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022346,
Suicide,2022371,2023,10,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022371,
Murder,2022422,2022,6,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022422,
Robbery,2022427,2023,4,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022427,
Drink and Drive,2022456,2022,4,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022456,
Suicide,2022480,2023,9,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022480,
Drink and Drive,2022492,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022492,
Rape,2022505,2023,12,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022505,
Rape,2022550,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022550,
Drink and Drive,2022605,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022605,
Violence,2022609,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022609,
Rape,2022613,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022613,
Suicide,2022623,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022623,
Robbery,2022649,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022649,
Suicide,2022660,2024,5,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022660,
Kidnapping,2022829,2024,12,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022829,
Robbery,2022854,2022,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022854,
Rape,2022876,2024,12,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022876,
Murder,2022882,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022882,
Kidnapping,2022921,2022,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022921,
Suicide,2022941,2022,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022941,
Suicide,2022957,2023,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022957,
Kidnapping,2022971,2023,10,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022971,
Kidnapping,2022973,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022973,
Kidnapping,2022977,2023,3,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2022977,
Rape,2023002,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023002,
Rape,2023021,2022,12,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023021,
Robbery,2023052,2022,9,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023052,
Robbery,2023101,2023,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023101,
Drink and Drive,2023122,2024,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023122,
Kidnapping,2023147,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023147,
Kidnapping,2023159,2022,11,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023159,
Drink and Drive,2023161,2024,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023161,
Drink and Drive,2023206,2024,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023206,
Kidnapping,2023224,2023,10,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023224,
Rape,2023249,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023249,
Kidnapping,2023251,2023,5,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023251,
Robbery,2023261,2024,3,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023261,
Kidnapping,2023272,2024,12,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023272,
Murder,2023344,2023,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023344,
Violence,2023349,2024,11,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023349,
Suicide,2023388,2023,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023388,
Robbery,2023402,2022,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023402,
Murder,2023427,2023,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023427,
Murder,2023464,2023,4,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023464,
Drink and Drive,2023466,2023,12,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023466,
Rape,2023489,2022,6,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023489,
Murder,2023535,2022,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023535,
Violence,2023553,2023,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023553,
Suicide,2023560,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023560,
Suicide,2023574,2022,9,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023574,
Drink and Drive,2023656,2025,1,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023656,
Suicide,2023676,2023,3,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023676,
Murder,2023726,2023,7,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023726,
Suicide,2023728,2022,11,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023728,
Rape,2023783,2024,6,1037,Solved,Ravindra Purohit,Inspector,Panvel,PS013,2023783,
Violence,2023827,2025,1,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023827,
Drink and Drive,2023836,2022,7,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023836,
Murder,2023869,2022,12,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023869,
Robbery,2023898,2025,1,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023898,
Rape,2023906,2024,11,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023906,
Suicide,2023920,2023,9,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023920,
Suicide,2023921,2022,11,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023921,
Robbery,2023948,2023,8,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023948,
Rape,2023997,2025,1,1037,Unsolved,Ravindra Purohit,Inspector,Panvel,PS013,2023997,
